11603,126
11644,126
11685,129
11722,128
11763,125
11804,127
11844,121
11885,127
11923,125
11963,123
12004,122
12046,127
12087,126
12123,123
12164,124
12206,124
12247,126
12287,125
12328,125
12366,125
12406,126
12447,124
12488,126
12524,125
12566,125
12607,126
12648,127
12688,125
12726,124
12767,126
12807,122
12848,124
12890,124
12931,123
12971,126
13008,128
13050,129
13090,123
13131,129
13168,124
13208,129
13250,125
13291,127
13332,127
13372,129
13410,128
13451,125
13491,127
13532,127
13570,128
13610,124
13651,128
13692,129
13734,127
13770,135
13811,127
13852,127
13892,128
13934,124
13971,139
14011,131
14052,142
14094,134
14130,134
14171,138
14212,135
14254,138
14294,140
14335,135
14372,135
14412,136
14454,135
14495,135
14531,133
14573,133
14614,136
14655,136
14691,137
14733,137
14774,138
14814,138
14855,134
14896,134
14933,135
14974,131
15015,134
15056,133
15093,131
15134,135
15175,134
15215,133
15253,133
15294,135
15334,135
15375,134
15416,134
15453,139
15494,136
15535,135
15577,137
15617,138
15654,138
15695,137
15735,138
15777,135
15818,137
15854,135
15896,136
15937,136
15978,134
16014,135
16059,138
16097,141
16137,142
16178,143
16219,144
16261,141
16301,141
16338,141
16379,143
16419,143
16461,144
16498,142
16538,145
16579,140
16621,144
16662,145
16698,142
16739,144
16781,141
16821,144
16862,138
16903,138
16944,146
16981,144
17022,140
17063,138
17103,134
17143,137
17182,138
17222,144
17263,137
17305,137
17341,135
17382,136
17423,136
17465,136
17501,132
17542,135
17583,140
17623,137
17665,136
17702,139
17742,138
17783,137
17825,134
17866,135
17902,133
17943,138
17985,139
18025,138
18062,137
18104,138
18144,138
18185,137
18226,135
18262,132
18304,132
18345,130
18386,123
18427,111
18464,94
18505,90
18546,89
18586,89
18624,89
18665,91
18705,93
18746,94
18784,97
18829,104
18865,116
18906,130
18948,133
18988,132
19025,134
19066,133
19106,137
19148,136
19185,133
19225,135
19266,134
19308,135
19349,134
19386,132
19427,136
19468,135
19508,133
19549,133
19587,133
19627,134
19668,134
19709,135
19745,134
19787,134
19828,135
19869,136
19909,135
19947,134
19988,132
20028,128
20069,131
20111,129
20152,133
20192,134
20233,133
20271,138
20311,136
20352,138
20393,138
20434,143
20474,141
20512,135
20553,142
20593,140
20634,139
20672,137
20712,140
20753,137
20795,137
20836,140
20876,139
20913,139
20955,138
20995,138
21036,138
21073,135
21113,141
21155,140
21196,139
21232,136
21273,137
21315,137
21356,133
21396,135
21437,134
21475,133
21515,129
21556,130
21597,132
21633,132
21675,135
21716,133
21757,134
21794,134
21835,136
21876,134
21916,133
21957,135
21995,133
22035,134
22076,129
22117,134
22159,131
22195,131
22236,132
22277,130
22317,130
22359,130
22396,131
22436,129
22477,128
22519,128
22555,129
22596,127
22638,129
22679,130
22719,128
22756,123
22798,127
22838,129
22879,128
22920,129
22956,128
22998,127
23039,119
23080,126
23116,124
23158,123
23199,124
23239,125
23276,123
23318,123
23358,124
23399,124
23440,126
23482,124
23518,128
23559,124
23600,128
23640,122
23678,124
23719,126
23759,125
23800,127
23842,127
23878,128
23919,125
23960,124
24002,124
24042,124
24083,123
24121,122
24160,128
24202,127
24243,126
24279,124
24320,129
24362,124
24403,126
24443,126
24481,127
24522,132
24562,127
24603,128
24644,126
24686,126
24722,129
24763,128
24804,128
24846,127
24886,129
24923,130
24964,131
25005,125
25046,128
25087,126
25123,131
25165,132
25206,132
25247,133
25283,135
25328,138
25370,136
25406,139
25447,139
25488,134
25530,134
25566,135
25607,134
25648,135
25689,134
25726,134
25767,135
25807,135
25849,139
25890,138
25926,136
25967,136
26008,133
26050,132
26090,131
26127,135
26168,132
26208,132
26250,134
26287,133
26327,133
26368,134
26410,135
26451,134
26487,136
26528,134
26570,137
26610,137
26651,135
26689,140
26729,138
26770,139
26811,138
26852,139
26889,134
26930,140
26971,137
27011,135
27049,137
27090,135
27130,137
27171,138
27209,139
27249,140
27290,147
27331,143
27373,142
27413,143
27450,139
27491,144
27531,142
27573,148
27610,143
27650,146
27692,146
27733,136
27769,143
27810,145
27852,145
27893,141
27933,145
27974,141
28012,141
28052,142
28093,139
28134,142
28175,142
28212,137
28253,137
28294,138
28334,140
28375,137
28417,133
28453,138
28494,136
28536,137
28577,134
28617,136
28658,136
28696,134
28736,139
28777,137
28818,136
28859,139
28896,137
28937,137
28978,136
29018,135
29059,132
29097,136
29137,142
29178,139
29219,138
29261,139
29297,137
29338,135
29380,135
29419,133
29461,133
29498,130
29538,129
29579,120
29621,103
29657,92
29698,90
29740,89
29781,89
29817,90
29858,91
29900,93
29940,94
29981,97
30022,105
30058,116
30100,130
30141,133
30182,132
30218,134
30260,133
30302,137
30341,137
30382,133
30420,136
30460,134
30501,134
30542,134
30584,132
30620,136
30661,136
30702,133
30742,132
30780,134
30821,133
30861,135
30902,136
30944,133
30980,134
31021,136
31062,135
31104,134
31145,134
31185,128
31226,133
31264,129
31304,129
31345,132
31386,129
31427,132
31464,138
31505,136
31546,136
31586,137
31628,140
31665,138
31705,139
31746,140
31788,137
31824,137
31870,135
31910,138
31948,137
31988,136
32029,138
32070,139
32106,136
32148,136
32189,137
32230,137
32266,135
32308,139
32349,139
32389,137
32430,135
32468,137
32508,136
32549,132
32590,134
32632,133
32668,132
32709,128
32750,130
32790,131
32828,131
32869,135
32909,134
32950,132
32992,134
33028,135
33069,135
33110,132
33152,135
33192,133
33229,137
33271,129
33310,134
33352,131
33393,131
33429,132
33471,129
33512,130
33553,128
33589,131
33631,128
33672,129
33712,124
33749,129
33791,126
33831,128
33872,130
33913,129
33954,123
33991,127
34032,128
34073,129
34113,129
34151,125
34192,127
34232,121
34273,126
34311,124
34351,123
34392,123
34433,125
34475,121
34515,124
34552,124
34593,124
34633,127
34675,127
34712,126
34752,124
34793,126
34835,122
34876,123
34912,125
34953,124
34995,126
35035,127
35072,130
35113,125
35154,125
35195,124
35236,126
35272,123
35314,123
35355,127
35396,127
35436,125
35474,123
35515,129
35555,124
35596,128
35634,127
35674,127
35715,129
35756,131
35797,126
35834,125
35875,122
35916,131
35956,129
35998,126
36035,128
36075,129
36116,131
36158,127
36199,125
36235,128
36276,128
36318,129
36358,132
36399,137
36440,131
36476,138
36518,137
36559,135
36600,137
36636,139
36678,139
36719,135
36759,138
36800,135
36838,136
36878,134
36919,134
36960,135
37002,136
37042,135
37083,136
37120,137
37160,140
37202,137
37243,140
37279,138
37320,137
37362,139
37403,135
37444,134
37484,135
37522,133
37563,134
37603,131
37644,131
37682,135
37722,134
37763,132
37804,132
37846,132
37886,133
37923,135
37964,133
38004,134
38046,132
38083,134
38123,134
38164,134
38206,135
38242,136
38283,134
38324,134
38366,135
38406,135
38447,134
38484,136
38524,139
38566,136
38607,137
38643,135
38685,138
38726,140
38767,140
38803,139
38845,137
38886,139
38926,140
38967,136
39008,137
39045,137
39086,136
39127,136
39168,139
39205,137
39246,136
39287,136
39327,136
39368,139
39406,135
39446,137
39487,135
39529,137
39565,136
39606,138
39647,138
39689,138
39729,144
39766,137
39807,140
39847,147
39889,144
39930,144
39966,138
40007,140
40049,145
40090,143
40130,137
40168,139
40209,142
40249,143
40290,142
40331,143
40373,145
40413,144
40450,144
40491,145
40531,142
40573,145
40610,141
40650,142
40691,143
40733,142
40774,145
40810,145
40851,145
40893,145
40933,143
40974,141
41015,145
41057,145
41093,141
41134,141
41175,143
41215,143
41253,144
41294,143
41334,140
41375,142
41417,141
41453,142
41494,140
41535,138
41577,138
41613,138
41654,139
41695,140
41735,138
41777,136
41814,137
41854,137
41896,137
41937,139
41978,138
42014,136
42056,138
42097,136
42137,135
42174,133
42216,135
42256,138
42297,136
42338,136
42379,135
42416,138
42457,139
42498,136
42538,136
42576,139
42617,134
42657,138
42698,137
42736,137
42776,138
42817,138
42858,137
42900,133
42940,136
42977,134
43018,137
43058,133
43100,137
43137,138
43177,141
43218,138
43260,142
43296,138
43337,138
43378,137
43420,138
43460,140
43497,137
43538,134
43578,135
43620,137
43661,135
43697,131
43739,137
43780,131
43821,133
43857,131
43899,127
43940,127
43981,124
44021,121
44059,113
44100,94
44140,94
44181,91
44222,89
44264,89
44304,89
44345,89
44386,89
44422,89
44464,90
44505,91
44546,92
44586,92
44624,92
44665,94
44705,96
44746,97
44784,97
44824,101
44865,106
44906,114
44948,124
44988,129
45025,134
45066,133
45106,135
45148,132
45185,136
45225,133
45266,136
45308,134
45344,135
45385,133
45427,137
45468,133
45508,135
45549,135
45587,134
45627,133
45668,136
45709,134
45745,133
45787,133
45828,131
45869,133
45909,135
45947,137
45988,137
46028,136
46069,134
46107,132
46147,132
46188,134
46229,133
46271,135
46307,133
46348,133
46389,134
46429,134
46471,136
46508,133
46548,133
46589,135
46631,135
46667,134
46708,137
46749,135
46791,134
46831,135
46868,135
46909,133
46949,132
46991,124
47032,129
47068,129
47109,131
47151,132
47192,128
47228,126
47270,133
47311,132
47351,130
47392,133
47430,135
47470,135
47511,138
47552,139
47593,135
47630,138
47671,137
47712,138
47752,140
47790,142
47831,138
47871,139
47912,138
47954,138
47990,140
48031,141
48072,140
48114,137
48154,138
48195,136
48232,134
48272,135
48314,139
48355,139
48396,137
48432,135
48474,137
48515,138
48555,139
48592,138
48634,137
48674,138
48715,138
48756,137
48798,138
48834,138
48875,138
48916,135
48956,135
48998,134
49035,140
49075,138
49116,139
49158,140
49199,138
49235,137
49276,135
49318,135
49358,136
49399,135
49440,134
49481,132
49518,133
49559,134
49600,135
49640,133
49678,133
49719,132
49760,132
49800,128
49838,129
49878,132
49919,132
49960,133
50002,132
50038,133
50079,134
50120,134
50162,131
50202,133
50239,134
50280,132
50320,135
50362,134
50403,135
50439,135
50481,134
50522,131
50563,135
50599,134
50641,133
50682,132
50722,131
50763,134
50801,130
50841,131
50882,134
50923,133
50964,130
51001,130
51042,131
51083,131
51123,132
51161,132
51202,132
51242,132
51283,128
51321,129
51361,129
51402,131
51443,129
51485,128
51525,127
51562,128
51603,128
51643,128
51685,128
51722,128
51762,127
51803,127
51845,129
51886,128
51922,130
51963,128
52005,128
52045,129
52086,124
52123,127
52163,127
52205,127
52246,128
52287,129
52324,128
52365,129
52406,127
52446,127
52487,126
52529,124
52565,121
52606,123
52647,127
52689,123
52729,125
52770,124
52807,123
52847,122
52889,125
52930,128
52971,125
53007,126
53049,122
53090,123
53130,125
53171,124
53209,124
53249,124
53290,126
53331,127
53373,127
53413,118
53450,119
53491,126
53531,124
53573,124
53610,125
53650,125
53691,122
53733,122
53769,124
53810,123
53851,127
53893,123
53933,126
53970,123
54012,124
54052,125
54093,125
54134,126
54170,123
54212,124
54253,126
54294,122
54331,120
54372,124
54413,125
54453,126
54494,121
54540,122
54572,121
54613,120
54654,126
54695,127
54732,125
54773,128
54814,125
54854,123
54896,125
54933,129
54973,127
55014,124
55056,129
55092,126
55133,125
55174,126
55216,128
55256,126
55297,127
55338,131
55374,128
55416,126
55457,128
55498,128
55538,125
55576,127
55617,126
55657,128
55698,129
55740,129
55776,127
55817,127
55858,128
55900,127
55940,129
55981,130
56022,128
56060,134
56100,125
56141,131
56182,124
56218,127
56260,128
56301,129
56342,128
56378,126
56420,128
56461,133
56501,133
56542,134
56580,132
56620,130
56661,134
56702,134
56744,138
56780,139
56821,137
56862,134
56902,140
56944,135
56981,140
57021,139
57062,140
57104,136
57140,126
57181,135
57222,138
57264,138
57304,135
57341,134
57383,135
57423,138
57464,134
57505,133
57541,135
57583,138
57624,136
57665,136
57701,136
57743,137
57784,140
57824,137
57861,139
57903,139
57943,137
57984,139
58025,135
58066,135
58103,135
58144,133
58185,133
58225,133
58263,131
58304,133
58344,135
58385,133
58427,133
58463,131
58504,132
58545,134
58587,135
58627,133
58664,134
58705,132
58745,135
58787,135
58824,132
58864,134
58905,135
58947,133
58988,134
59024,135
59066,132
59107,134
59147,134
59188,137
59229,137
59266,136
59307,138
59348,134
59389,136
59429,138
59467,140
59508,138
59548,137
59589,138
59631,140
59667,137
59708,136
59749,138
59791,135
59827,134
59868,138
59913,136
59950,136
59991,135
60032,136
60073,139
60110,136
60151,136
60192,135
60232,138
60273,137
60311,139
60351,136
60392,141
60433,143
60475,138
60511,143
60552,145
60593,145
60633,145
60675,141
60712,142
60752,143
60794,140
60835,138
60871,143
60912,142
60954,143
60995,143
61035,147
61072,145
61114,143
61154,143
61195,146
61236,146
61272,144
61314,139
61355,145
61396,145
61436,143
61474,145
61515,145
61555,146
61596,145
61634,143
61674,143
61715,144
61756,145
61793,142
61834,139
61875,141
61916,143
61956,145
61998,140
62035,141
62075,142
62116,140
62158,141
62194,140
62235,138
62276,138
62318,138
62354,138
62395,140
62436,138
62477,135
62518,137
62559,137
62595,137
62637,138
62678,136
62719,134
62755,139
62797,136
62838,136
62879,135
62919,134
62957,138
62998,136
63038,136
63079,142
63120,139
63157,140
63198,137
63239,138
63280,141
63317,136
63358,139
63399,139
63439,138
63481,139
63518,138
63558,139
63599,136
63641,136
63677,135
63718,130
63759,136
63801,132
63841,138
63878,141
63919,138
63959,139
64001,138
64042,137
64078,138
64119,140
64161,137
64202,137
64242,135
64280,136
64321,131
64361,132
64402,134
64443,133
64485,135
64525,131
64562,129
64603,125
64643,122
64685,117
64722,102
64762,94
64803,91
64845,89
64886,89
64926,89
64963,88
65005,89
65045,88
65086,90
65127,91
65169,92
65205,92
65246,92
65287,94
65327,95
65365,96
65406,100
65446,106
65487,112
65529,121
65565,128
65606,133
65647,133
65689,134
65725,132
65766,135
65807,134
65847,136
65889,133
65930,135
65966,136
66008,136
66049,135
66090,131
66126,134
66168,136
66209,133
66249,133
66286,136
66328,134
66368,134
66409,134
66450,130
66491,132
66528,133
66569,137
66610,135
66650,135
66688,133
66729,132
66769,131
66810,133
66848,132
66888,133
66929,133
66970,132
67012,134
67052,133
67089,135
67130,132
67170,132
67212,134
67253,133
67289,133
67331,135
67372,132
67413,132
67453,133
67494,133
67532,134
67572,133
67613,128
67654,130
67696,130
67736,133
67773,129
67814,129
67854,131
67896,133
67937,132
67973,132
68014,133
68056,132
68097,136
68137,138
68174,137
68216,135
68256,138
68297,137
68334,138
68374,140
68416,141
68457,138
68498,139
68540,138
68576,139
68617,142
68658,143
68698,139
68736,137
68777,139
68817,135
68859,137
68896,136
68936,140
68977,140
69019,135
69060,135
69100,139
69137,140
69179,141
69219,137
69260,138
69297,138
69337,139
69379,138
69420,138
69461,139
69497,139
69539,137
69580,135
69620,136
69661,139
69699,138
69739,140
69780,138
69821,139
69857,138
69899,136
69940,136
69981,136
70021,134
70059,134
70100,132
70140,133
70181,134
70223,136
70259,134
70300,133
70341,132
70383,131
70423,128
70464,129
70505,132
70541,131
70583,132
70624,135
70665,132
70705,135
70743,134
70784,134
70824,132
70865,132
70903,132
70943,135
70984,134
71025,134
71067,135
71107,133
71148,132
71185,134
71226,133
71267,132
71308,131
71344,132
71385,134
71427,129
71468,131
71508,134
71546,132
71587,130
71627,129
71668,131
71709,131
71746,133
71787,131
71828,132
71869,131
71906,128
71947,130
71988,128
72028,130
72070,129
72107,128
72147,127
72188,128
72229,127
72266,128
72307,128
72348,127
72390,126
72430,128
72471,127
72508,127
72548,129
72590,129
72631,128
72667,128
72708,124
72750,126
72791,127
72827,126
72868,130
72910,128
72950,128
72991,128
73032,129
73069,125
73110,127
73151,127
73192,123
73229,121
73270,123
73311,126
73351,123
73389,125
73430,125
73470,123
73511,121
73552,123
73594,128
73630,125
73671,126
73712,124
73752,123
73790,124
73831,124
73871,124
73913,124
73954,124
73990,126
74031,125
74073,125
74114,125
74150,125
74191,126
74233,125
74273,124
74314,126
74351,126
74391,125
74433,124
74474,127
74515,124
74551,126
74593,125
74634,126
74674,125
74712,125
74753,126
74793,121
74834,125
74875,124
74911,124
74953,128
74994,122
75035,122
75075,125
75113,125
75154,127
75194,122
75235,123
75277,121
75313,121
75354,128
75395,127
75437,126
75478,127
75518,124
75555,123
75597,128
75637,128
75678,125
75715,124
75755,130
75797,123
75838,125
75879,125
75915,126
75957,126
75998,129
76038,130
76079,128
76117,129
76157,128
76198,124
76239,125
76281,126
76321,126
76358,128
76399,128
76440,129
76481,125
76522,126
76563,130
76599,127
76641,129
76682,129
76722,127
76759,129
76801,124
76841,130
76882,124
76923,127
76965,128
77001,129
77042,128
77083,129
77123,130
77161,130
77202,133
77242,136
77283,132
77321,132
77361,134
77402,137
77443,137
77485,135
77525,136
77562,136
77603,140
77643,140
77685,138
77722,142
77762,139
77803,133
77845,133
77881,136
77922,138
77964,139
78005,134
78045,134
78082,135
78124,138
78164,134
78205,134
78246,135
78282,137
78324,135
78365,136
78406,136
78442,137
78484,139
78525,139
78565,138
78606,138
78644,137
78684,138
78725,134
78766,134
78808,134
78844,132
78885,135
78926,131
78966,132
79008,135
79046,133
79085,132
79126,132
79168,132
79204,134
79245,135
79286,133
79328,133
79368,134
79409,137
79450,133
79491,135
79528,136
79569,135
79610,135
79650,136
79688,133
79729,134
79769,134
79810,138
79852,136
79888,137
79929,138
79970,136
80012,139
80052,137
80093,139
80134,140
80170,135
80212,139
80253,138
80294,134
80331,133
80372,137
80413,134
80453,139
80494,137
80532,140
80572,133
80613,133
80654,136
80691,139
80732,139
80773,134
80814,136
80854,136
80892,138
80933,140
80973,136
81014,139
81056,143
81092,141
81133,145
81174,145
81216,144
81252,144
81293,140
81335,142
81375,143
81416,140
81457,138
81495,142
81535,142
81576,142
81617,142
81653,146
81695,144
81736,143
81777,142
81814,145
81855,145
81896,142
81936,139
81977,144
82015,144
82055,143
82096,144
82137,143
82191,144
82215,144
82256,142
82297,141
82337,144
82375,144
82416,142
82456,139
82497,141
82539,143
82575,145
82616,140
82657,141
82699,142
82739,141
82776,141
82818,141
82857,142
82899,138
82936,138
82976,139
83017,140
83059,137
83100,136
83136,137
83178,138
83219,138
83259,138
83300,136
83341,137
83383,139
83423,136
83464,138
83501,133
83541,144
83583,141
83624,141
83660,135
83701,135
83743,138
83784,139
83824,136
83861,138
83903,137
83943,136
83984,138
84025,136
84067,137
84103,138
84144,137
84185,137
84225,136
84263,134
84304,135
84344,132
84385,136
84423,136
84463,137
84504,140
84545,138
84587,138
84623,137
84664,136
84705,137
84746,139
84787,137
84825,134
84864,135
84906,136
84947,135
84988,132
85025,132
85066,133
85107,132
85147,131
85185,129
85226,124
85266,122
85307,117
85348,103
85385,95
85426,91
85467,90
85508,89
85548,89
85586,89
85627,88
85667,89
85708,90
85746,89
85786,91
85827,91
85869,92
85905,93
85946,94
85987,97
86029,99
86069,103
86110,110
86147,121
86187,126
86229,133
86270,132
86306,132
86347,132
86389,134
86430,133
86466,134
86508,131
86549,134
86589,135
86630,134
86671,134
86708,131
86749,134
86790,135
86831,131
86867,132
86909,135
86950,134
86990,133
87031,134
87069,130
87109,133
87150,134
87191,138
87232,134
87272,136
87310,134
87351,133
87391,132
87433,134
87475,132
87510,134
87551,134
87593,133
87634,133
87670,134
87711,134
87753,134
87793,132
87830,134
87871,134
87913,135
87953,134
87994,136
88035,133
88076,133
88113,135
88154,133
88195,135
88235,132
88277,131
88314,129
88354,128
88395,131
88437,132
88478,130
88514,130
88555,131
88597,137
88637,132
88678,131
88719,133
88756,132
88797,136
88838,137
88879,137
88916,134
88957,137
88998,137
89038,139
89079,137
89117,141
89157,139
89198,138
89240,139
89281,137
89317,140
89358,142
89399,143
89440,139
89481,137
89518,139
89558,137
89600,137
89641,140
89677,140
89718,140
89760,138
89801,136
89837,138
89878,144
89920,140
89960,139
90001,138
90042,139
90078,133
90120,138
90161,139
90202,137
90239,138
90280,143
90321,137
90361,138
90399,140
90440,140
90480,131
90521,138
90562,138
90603,137
90640,138
90681,136
90722,137
90762,137
90800,134
90841,133
90881,133
90922,135
90960,136
91000,134
91041,130
91082,131
91124,130
91164,129
91201,130
91242,132
91282,131
91324,133
91365,132
91401,134
91442,134
91484,134
91525,134
91565,133
91606,133
91644,133
91684,136
91725,135
91766,135
91808,135
91848,133
91885,132
91926,134
91966,134
92008,133
92049,132
92085,132
92126,134
92168,129
92209,131
92249,133
92286,133
92328,130
92368,130
92409,131
92447,132
92492,133
92528,130
92569,132
92610,131
92650,128
92688,130
92729,129
92769,131
92811,128
92848,128
92888,127
92929,127
92971,128
93012,128
93048,128
93089,128
93131,126
93171,129
93212,128
93249,132
93289,129
93331,127
93372,129
93408,125
93449,124
93491,126
93532,125
93572,127
93610,127
93651,128
93691,128
93732,128
93773,126
93810,128
93851,126
93892,124
93933,121
93970,123
94011,127
94052,123
94092,124
94133,123
94171,123
94212,121
94252,124
94293,127
94335,125
94371,126
94412,121
94453,123
94495,124
94535,124
94576,123
94617,124
94654,126
94695,130
94736,125
94777,126
94818,125
94855,126
94896,125
94936,124
94977,126
95019,125
95055,122
95096,125
95138,124
95179,124
95219,119
95260,126
95298,126
95338,124
95379,124
95420,126
95456,125
95498,127
95539,124
95580,125
95620,126
95657,122
95699,122
95739,124
95780,124
95821,132
95858,123
95899,123
95940,123
95981,121
96021,126
96059,125
96100,128
96140,131
96181,126
96219,125
96259,125
96300,130
96341,128
96378,125
96419,127
96460,129
96501,125
96541,127
96583,127
96620,127
96660,126
96702,132
96743,129
96779,128
96820,129
96862,128
96903,125
96939,127
96980,125
97022,127
97062,130
97103,128
97144,128
97180,126
97222,128
97263,129
97304,128
97340,129
97382,128
97423,130
97463,127
97504,127
97542,128
97582,125
97623,129
97664,129
97706,129
97742,127
97783,130
97824,132
97864,131
97902,132
97943,137
97983,132
98024,132
98066,136
98102,136
98143,137
98184,138
98226,134
98262,137
98303,139
98344,141
98384,139
98426,139
98467,138
98508,135
98545,135
98586,136
98627,136
98667,136
98708,135
98746,136
98786,137
98827,133
98868,134
98905,135
98946,137
98987,136
99028,136
99068,136
99110,137
99151,139
99187,137
99228,139
99270,139
99311,137
99351,139
99389,135
99430,134
99470,136
99511,132
99552,134
99589,129
99630,126
99671,134
99712,133
99752,131
99790,131
99831,130
99871,132
99912,134
99950,132
99990,133
