2019-07-15 20:28:45,1563215325,4402240,58696533.3,189.0
2019-07-15 20:32:05,1563215525,4402241,58696546.7,240.0
2019-07-15 20:35:36,1563215736,4402242,58696560.0,227.5
2019-07-15 20:40:37,1563216037,4402243,58696573.3,159.5
2019-07-15 20:45:37,1563216337,4402244,58696586.7,160.0
2019-07-15 20:50:36,1563216636,4402245,58696600.0,160.5
2019-07-15 20:51:54,1563216714,4402246,58696613.3,615.4
2019-07-15 20:52:15,1563216735,4402247,58696626.7,2285.7
2019-07-15 20:52:36,1563216756,4402248,58696640.0,2285.7
2019-07-15 20:55:32,1563216932,4402249,58696653.3,272.7
2019-07-15 20:57:58,1563217078,4402250,58696666.7,328.8
2019-07-15 21:00:46,1563217246,4402251,58696680.0,285.7
2019-07-15 21:04:00,1563217440,4402252,58696693.3,247.4
2019-07-15 21:07:15,1563217635,4402253,58696706.7,246.2
2019-07-15 21:10:30,1563217830,4402254,58696720.0,246.2
2019-07-15 21:13:48,1563218028,4402255,58696733.3,242.4
2019-07-15 21:16:43,1563218203,4402256,58696746.7,274.3
2019-07-15 21:19:14,1563218354,4402257,58696760.0,317.9
2019-07-15 21:21:45,1563218505,4402258,58696773.3,317.9
2019-07-15 21:24:41,1563218681,4402259,58696786.7,272.7
2019-07-15 21:28:04,1563218884,4402260,58696800.0,236.5
2019-07-15 21:31:27,1563219087,4402261,58696813.3,236.5
2019-07-15 21:34:51,1563219291,4402262,58696826.7,235.3
2019-07-15 21:38:00,1563219480,4402263,58696840.0,254.0
2019-07-15 21:40:43,1563219643,4402264,58696853.3,294.5
2019-07-15 21:43:42,1563219822,4402265,58696866.7,268.2
2019-07-15 21:47:06,1563220026,4402266,58696880.0,235.3
2019-07-15 21:51:56,1563220316,4402267,58696893.3,165.5
2019-07-15 21:56:39,1563220599,4402268,58696906.7,169.6
2019-07-15 22:01:40,1563220900,4402269,58696920.0,159.5
2019-07-15 22:03:51,1563221031,4402270,58696933.3,366.4
2019-07-15 22:04:11,1563221051,4402271,58696946.7,2400.0
2019-07-15 22:04:31,1563221071,4402272,58696960.0,2400.0
2019-07-15 22:04:51,1563221091,4402273,58696973.3,2400.0
2019-07-15 22:05:11,1563221111,4402274,58696986.7,2400.0
2019-07-15 22:07:05,1563221225,4402275,58697000.0,421.1
2019-07-15 22:10:16,1563221416,4402276,58697013.3,251.3
2019-07-15 22:14:50,1563221690,4402277,58697026.7,175.2
2019-07-15 22:19:51,1563221991,4402278,58697040.0,159.5
2019-07-15 22:24:53,1563222293,4402279,58697053.3,158.9
2019-07-15 22:29:04,1563222544,4402280,58697066.7,191.2
2019-07-15 22:32:25,1563222745,4402281,58697080.0,238.8
2019-07-15 22:36:02,1563222962,4402282,58697093.3,221.2
2019-07-15 22:41:04,1563223264,4402283,58697106.7,158.9
2019-07-15 22:46:05,1563223565,4402284,58697120.0,159.5
2019-07-15 22:51:06,1563223866,4402285,58697133.3,159.5
2019-07-15 22:54:35,1563224075,4402286,58697146.7,229.7
2019-07-15 22:57:56,1563224276,4402287,58697160.0,238.8
2019-07-15 23:01:07,1563224467,4402288,58697173.3,251.3
2019-07-15 23:04:27,1563224667,4402289,58697186.7,240.0
2019-07-15 23:07:53,1563224873,4402290,58697200.0,233.0
2019-07-15 23:11:21,1563225081,4402291,58697213.3,230.8
2019-07-15 23:14:51,1563225291,4402292,58697226.7,228.6
2019-07-15 23:17:42,1563225462,4402293,58697240.0,280.7
2019-07-15 23:20:19,1563225619,4402294,58697253.3,305.7
2019-07-15 23:22:58,1563225778,4402295,58697266.7,301.9
2019-07-15 23:26:17,1563225977,4402296,58697280.0,241.2
2019-07-15 23:29:53,1563226193,4402297,58697293.3,222.2
2019-07-15 23:33:31,1563226411,4402298,58697306.7,220.2
2019-07-15 23:37:10,1563226630,4402299,58697320.0,219.2
2019-07-15 23:40:38,1563226838,4402300,58697333.3,230.8
2019-07-15 23:43:17,1563226997,4402301,58697346.7,301.9
2019-07-15 23:45:59,1563227159,4402302,58697360.0,296.3
2019-07-15 23:50:07,1563227407,4402303,58697373.3,193.5
2019-07-15 23:55:40,1563227740,4402304,58697386.7,144.1
2019-07-16 00:01:11,1563228071,4402305,58697400.0,145.0
2019-07-16 00:05:52,1563228352,4402306,58697413.3,170.8
2019-07-16 00:09:27,1563228567,4402307,58697426.7,223.3
2019-07-16 00:13:27,1563228807,4402308,58697440.0,200.0
2019-07-16 00:18:59,1563229139,4402309,58697453.3,144.6
2019-07-16 00:24:30,1563229470,4402310,58697466.7,145.0
2019-07-16 00:29:31,1563229771,4402311,58697480.0,159.5
2019-07-16 00:33:03,1563229983,4402312,58697493.3,226.4
2019-07-16 00:36:46,1563230206,4402313,58697506.7,215.2
2019-07-16 00:38:28,1563230308,4402314,58697520.0,470.6
2019-07-16 00:38:50,1563230330,4402315,58697533.3,2181.8
2019-07-16 00:40:28,1563230428,4402316,58697546.7,489.8
2019-07-16 00:45:59,1563230759,4402317,58697560.0,145.0
2019-07-16 00:51:32,1563231092,4402318,58697573.3,144.1
2019-07-16 00:55:29,1563231329,4402319,58697586.7,202.5
2019-07-16 00:59:05,1563231545,4402320,58697600.0,222.2
2019-07-16 01:03:50,1563231830,4402321,58697613.3,168.4
2019-07-16 01:09:24,1563232164,4402322,58697626.7,143.7
2019-07-16 01:14:13,1563232453,4402323,58697640.0,166.1
2019-07-16 01:17:24,1563232644,4402324,58697653.3,251.3
2019-07-16 01:19:55,1563232795,4402325,58697666.7,317.9
2019-07-16 01:22:28,1563232948,4402326,58697680.0,313.7
2019-07-16 01:25:08,1563233108,4402327,58697693.3,300.0
2019-07-16 01:28:37,1563233317,4402328,58697706.7,229.7
2019-07-16 01:32:08,1563233528,4402329,58697720.0,227.5
2019-07-16 01:35:42,1563233742,4402330,58697733.3,224.3
2019-07-16 01:39:15,1563233955,4402331,58697746.7,225.4
2019-07-16 01:42:23,1563234143,4402332,58697760.0,255.3
2019-07-16 01:45:01,1563234301,4402333,58697773.3,303.8
2019-07-16 01:47:42,1563234462,4402334,58697786.7,298.1
2019-07-16 01:50:50,1563234650,4402335,58697800.0,255.3
2019-07-16 01:54:29,1563234869,4402336,58697813.3,219.2
2019-07-16 01:58:08,1563235088,4402337,58697826.7,219.2
2019-07-16 02:02:32,1563235352,4402338,58697840.0,181.8
2019-07-16 02:07:05,1563235625,4402339,58697853.3,175.8
2019-07-16 02:10:40,1563235840,4402340,58697866.7,223.3
2019-07-16 02:14:48,1563236088,4402341,58697880.0,193.5
2019-07-16 02:20:20,1563236420,4402342,58697893.3,144.6
2019-07-16 02:25:53,1563236753,4402343,58697906.7,144.1
2019-07-16 02:30:45,1563237045,4402344,58697920.0,164.4
2019-07-16 02:34:18,1563237258,4402345,58697933.3,225.4
2019-07-16 02:38:07,1563237487,4402346,58697946.7,209.6
2019-07-16 02:43:39,1563237819,4402347,58697960.0,144.6
2019-07-16 02:49:11,1563238151,4402348,58697973.3,144.6
2019-07-16 02:54:24,1563238464,4402349,58697986.7,153.4
2019-07-16 02:57:57,1563238677,4402350,58698000.0,225.4
2019-07-16 03:01:37,1563238897,4402351,58698013.3,218.2
2019-07-16 03:07:09,1563239229,4402352,58698026.7,144.6
2019-07-16 03:12:42,1563239562,4402353,58698040.0,144.1
2019-07-16 03:17:52,1563239872,4402354,58698053.3,154.8
2019-07-16 03:21:24,1563240084,4402355,58698066.7,226.4
2019-07-16 03:25:00,1563240300,4402356,58698080.0,222.2
2019-07-16 03:30:28,1563240628,4402357,58698093.3,146.3
2019-07-16 03:34:39,1563240879,4402358,58698106.7,191.2
2019-07-16 03:38:01,1563241081,4402359,58698120.0,237.6
2019-07-16 03:41:24,1563241284,4402360,58698133.3,236.5
2019-07-16 03:43:56,1563241436,4402361,58698146.7,315.8
2019-07-16 03:46:30,1563241590,4402362,58698160.0,311.7
2019-07-16 03:49:06,1563241746,4402363,58698173.3,307.7
2019-07-16 03:52:32,1563241952,4402364,58698186.7,233.0
2019-07-16 03:56:04,1563242164,4402365,58698200.0,226.4
2019-07-16 03:59:37,1563242377,4402366,58698213.3,225.4
2019-07-16 04:03:13,1563242593,4402367,58698226.7,222.2
2019-07-16 04:06:29,1563242789,4402368,58698240.0,244.9
2019-07-16 04:09:08,1563242948,4402369,58698253.3,301.9
2019-07-16 04:11:49,1563243109,4402370,58698266.7,298.1
2019-07-16 04:14:52,1563243292,4402371,58698280.0,262.3
2019-07-16 04:18:31,1563243511,4402372,58698293.3,219.2
2019-07-16 04:23:16,1563243796,4402373,58698306.7,168.4
2019-07-16 04:28:48,1563244128,4402374,58698320.0,144.6
2019-07-16 04:32:42,1563244362,4402375,58698333.3,205.1
2019-07-16 04:35:56,1563244556,4402376,58698346.7,247.4
2019-07-16 04:36:17,1563244577,4402377,58698360.0,2285.7
2019-07-16 04:36:38,1563244598,4402378,58698373.3,2285.7
